"hea_id","cas_id","case_number","ctr_id","courthouse_name","courtroom_name"
5466850,5426843,"PerfCase_equqiekwzmaep",30521,"PerfCourtHouse_sEzAume38X","PerfCourtroom_ecjyclscn"
5466477,5426842,"PerfCase_gnzhgvthkvogy",31060,"PerfCourtHouse_nq6vU4DcEc","PerfCourtroom_mlzctriklyy"
5466437,5426841,"PerfCase_nbppimzduipiv",30968,"PerfCourtHouse_nq6vU4DcEc","PerfCourtroom_akpblzrjdda"
5466042,5426840,"PerfCase_cskkybyugwywd",30544,"PerfCourtHouse_GgXUNlajWj","PerfCourtroom_bxxjnetypgp"
5465806,5426839,"PerfCase_hlvxhqrstxdit",31174,"PerfCourtHouse_vygihP3qlp","PerfCourtroom_liaqhftkkta"
5466579,5426838,"PerfCase_coagbkftxqatg",30842,"PerfCourtHouse_xSxgzxRICa","PerfCourtroom_uiftmjeproc"
5466575,5426837,"PerfCase_ndprwnwuyjytx",30849,"PerfCourtHouse_i6hrHY7q8J","PerfCourtroom_iltijypczqc"
5465919,5426836,"PerfCase_vtoqzcikzfnkq",31058,"PerfCourtHouse_M9fWJCWaX3","PerfCourtroom_qoafxczlcjm"
5466038,5426835,"PerfCase_qckypvsggtlxj",31052,"PerfCourtHouse_eAyRvqnbsj","PerfCourtroom_zaelnszxvpl"
5466298,5426834,"PerfCase_znkipcrlcosct",31195,"PerfCourtHouse_Oc8EF2NsDa","PerfCourtroom_fxuwnwuednv"
5466530,5426833,"PerfCase_jfnikjnawwcpg",31110,"PerfCourtHouse_CYmMTTc3Xi","PerfCourtroom_cemvopxgfpu"
5466275,5426832,"PerfCase_jsptwjtbyxrns",30628,"PerfCourtHouse_s5bElrySQD","PerfCourtroom_afzrbcynfac"
5466430,5426831,"PerfCase_cejncdycqsvwl",31041,"PerfCourtHouse_50EoOeJ2QM","PerfCourtroom_ysymoeacrgr"
5466071,5426830,"PerfCase_gpsfjjofxatrr",31139,"PerfCourtHouse_EuLnzqu9Tk","PerfCourtroom_gftierzkego"
5464788,5426829,"PerfCase_npvelateplowk",30475,"PerfCourtHouse_8D8o39x4Yn","PerfCourtroom_wrwedobjvl"
5467189,5426828,"PerfCase_nmvyufrjbefxo",31149,"PerfCourtHouse_EfurIzZ9kl","PerfCourtroom_nfkfgnrsxao"
5466990,5426827,"PerfCase_qpsiuisskmxsl",30997,"PerfCourtHouse_BtnRkGbaPo","PerfCourtroom_ztunctbxpwm"
5466600,5426826,"PerfCase_yktudhatlssux",31314,"PerfCourtHouse_Edw7Ekvje2","PerfCourtroom_oyfepgpnzfx"
5466343,5426825,"PerfCase_duavmctmyntka",30547,"PerfCourtHouse_wNbfCIPE0H","PerfCourtroom_isvyzhskdrs"
5466541,5426824,"PerfCase_zacdbctseokzi",31230,"PerfCourtHouse_f1ONe3ZsQs","PerfCourtroom_qaznmcdeydl"
5466539,5426823,"PerfCase_ndphcthwjtxzj",30862,"PerfCourtHouse_w4XR1TpTCK","PerfCourtroom_qasprintxqp"
5466005,5426822,"PerfCase_thppvimwxutcu",30829,"PerfCourtHouse_rGTA76v19S","PerfCourtroom_qufcbdvbwyk"
5465946,5426821,"PerfCase_wztthfeioscqf",30661,"PerfCourtHouse_xzgMZwG2cF","PerfCourtroom_nfcauuuvuwb"
5466337,5426820,"PerfCase_dasgacwxywsvs",31350,"PerfCourtHouse_3mirlaaNHA","PerfCourtroom_ohlbnjfrkrj"
5465764,5426819,"PerfCase_exnrchkpabdyk",30669,"PerfCourtHouse_VWhWxn5V8u","PerfCourtroom_betooagpfxc"
5466491,5426818,"PerfCase_qxvvhscxrwagw",30429,"PerfCourtHouse_zILa3TNhFx","PerfCourtroom_sivmkagdlv"
5465899,5426817,"PerfCase_fnutiyrtnvucm",30918,"PerfCourtHouse_pNOWKqYTY6","PerfCourtroom_wiiczcrrjda"
5465726,5426816,"PerfCase_srjvamqkmtkhw",31211,"PerfCourtHouse_lbzLJ70yd4","PerfCourtroom_ypyfwosfeql"
5465957,5426815,"PerfCase_glxdjnegeinwg",31141,"PerfCourtHouse_vieWTyk1H2","PerfCourtroom_zgnzoxqruyy"
5465703,5426814,"PerfCase_edrkvsosbenvj",30894,"PerfCourtHouse_c88NXuyCot","PerfCourtroom_tsdkgzpdqyb"
5465955,5426813,"PerfCase_qlfoelwpluipn",30824,"PerfCourtHouse_tUm2FeMaNR","PerfCourtroom_njrgssnyuad"
5465527,5426812,"PerfCase_rlgorpulcegsb",31307,"PerfCourtHouse_Q10DectqNu","PerfCourtroom_swwxyhwovox"
5465737,5426811,"PerfCase_rodbkilqgaluq",30753,"PerfCourtHouse_JsX6xivXIi","PerfCourtroom_hewmexonjsw"
5465326,5426810,"PerfCase_gxowbdcempymf",31043,"PerfCourtHouse_5oAbVHigJv","PerfCourtroom_zqfxmfhehpe"
5466050,5426809,"PerfCase_kzcahdpqhriss",30773,"PerfCourtHouse_ZLcfmQdVTc","PerfCourtroom_hkeqdgfsbym"
5467011,5426808,"PerfCase_kmdmimwdivxdh",30754,"PerfCourtHouse_Q10DectqNu","PerfCourtroom_ucpoxeftatw"
5466698,5426807,"PerfCase_omgpxexryatsk",30620,"PerfCourtHouse_ZbUZAxpid2","PerfCourtroom_lkruwgzhxpg"
5466063,5426806,"PerfCase_kwlqdhssznpgn",30924,"PerfCourtHouse_Ib49nMmJOD","PerfCourtroom_zannslaeqeb"
5466062,5426805,"PerfCase_oortjiqjikbtw",30592,"PerfCourtHouse_1vTzV2QzOz","PerfCourtroom_srargiwcoav"
5466675,5426804,"PerfCase_mmrzuolxyohha",31190,"PerfCourtHouse_sEzAume38X","PerfCourtroom_hbgqaerckhr"
5466061,5426803,"PerfCase_lbfbuptcicfzt",30664,"PerfCourtHouse_xzgMZwG2cF","PerfCourtroom_wiwjjkwmkho"
5466104,5426802,"PerfCase_trcmzjpsyacrr",30741,"PerfCourtHouse_J4epJD2D5i","PerfCourtroom_pjaoopeqfnj"
5466183,5426801,"PerfCase_zgykncepzaxaj",30871,"PerfCourtHouse_aPyU18IefR","PerfCourtroom_dpapqgopjfs"
5466278,5426800,"PerfCase_rybkpgfjmquzj",31206,"PerfCourtHouse_i6hrHY7q8J","PerfCourtroom_azbntihaycs"
5465799,5426799,"PerfCase_leayenhstpxsm",31302,"PerfCourtHouse_kPlR8QwPpI","PerfCourtroom_tvmpcrorduc"
5466532,5426798,"PerfCase_zmboagrusjkox",30784,"PerfCourtHouse_bTlQLz82uR","PerfCourtroom_ihtybttwtka"
5465687,5426797,"PerfCase_ipyeuytayihne",31329,"PerfCourtHouse_2izIpvuanC","PerfCourtroom_iizlqfwdxqn"
5466098,5426796,"PerfCase_qdixijosvrsnl",30537,"PerfCourtHouse_myRQUK7wlG","PerfCourtroom_bpcncabmzni"
5465977,5426795,"PerfCase_xrkvzscyubchw",30612,"PerfCourtHouse_c88NXuyCot","PerfCourtroom_wygebrblstk"
5465897,5426794,"PerfCase_wprcuurpiovli",30956,"PerfCourtHouse_O5yFxEdrJH","PerfCourtroom_zakpyllvyie"
5465526,5426793,"PerfCase_uuflzvacnpuza",31328,"PerfCourtHouse_5B45Pdo55V","PerfCourtroom_lkwzzdyglug"
5464848,5426792,"PerfCase_fmjtvuyzpwjgw",31301,"PerfCourtHouse_ZTnDJMY6oJ","PerfCourtroom_plxnldafjkn"
5465736,5426791,"PerfCase_uidfejcwbhwld",30734,"PerfCourtHouse_Ib49nMmJOD","PerfCourtroom_bypolofigvo"
5466129,5426790,"PerfCase_cftsxumwhnlce",30509,"PerfCourtHouse_suIUgVAqDl","PerfCourtroom_egojjxfq"
5465364,5426789,"PerfCase_fqcpvcbjfyihp",30610,"PerfCourtHouse_ZLcfmQdVTc","PerfCourtroom_tytdlxhtqdq"
5465667,5426788,"PerfCase_abpradnavqjwo",31254,"PerfCourtHouse_Dmt5Cf5Irs","PerfCourtroom_ibeylzjygkv"
5466320,5426787,"PerfCase_fmwxsiggmbxym",31213,"PerfCourtHouse_GgXUNlajWj","PerfCourtroom_tqvlwyqxtlv"
5466693,5426786,"PerfCase_qiwygvethlifz",31068,"PerfCourtHouse_GRonxQqVRE","PerfCourtroom_yeukjntzqlu"
5466025,5426785,"PerfCase_cfndfqrvtxofp",31087,"PerfCourtHouse_AeiZaJc0gN","PerfCourtroom_uzmrpnzijds"
5466279,5426784,"PerfCase_ubthjcvumnicb",31010,"PerfCourtHouse_1vHodBFrIW","PerfCourtroom_yxzyrkunzhn"
5466612,5426783,"PerfCase_vrtxexpcizkkk",31009,"PerfCourtHouse_qkwJv5mEzX","PerfCourtroom_sieqdxhunzj"
5466219,5426782,"PerfCase_gajjkgbqrxnjy",31262,"PerfCourtHouse_i6hrHY7q8J","PerfCourtroom_ragosclndka"
5466689,5426781,"PerfCase_qnurppjhlbsfo",31284,"PerfCourtHouse_PiZAQDvL82","PerfCourtroom_kxulhejefps"
5466316,5426780,"PerfCase_nfplwxqldaoiv",30809,"PerfCourtHouse_YTNNkqt4hX","PerfCourtroom_iltkdroqhlo"
5466257,5426779,"PerfCase_gmwyczjylqfep",30970,"PerfCourtHouse_kPlR8QwPpI","PerfCourtroom_cnwkmpjsnxq"
5465761,5426778,"PerfCase_opukckaxxpqxv",30711,"PerfCourtHouse_0ozcp0Szf0","PerfCourtroom_vlfltpoiwcd"
5465706,5426777,"PerfCase_kacfpbbeavjav",30912,"PerfCourtHouse_m3IcHfMLau","PerfCourtroom_zumdrkrrxkt"
5466217,5426776,"PerfCase_hahjbgzcxvzih",30909,"PerfCourtHouse_pNOWKqYTY6","PerfCourtroom_uxgmgqvrtub"
5466155,5426775,"PerfCase_qdyrdkpppvywz",30755,"PerfCourtHouse_BlmUDIYbSc","PerfCourtroom_fvukxbeuksa"
5465858,5426774,"PerfCase_axsnrrbelqhxc",30598,"PerfCourtHouse_2wTMas2QtT","PerfCourtroom_qijfxuopird"
5466353,5426773,"PerfCase_mlgqdlexfxvfx",30479,"PerfCourtHouse_RbzcDOldyw","PerfCourtroom_gnrkgoscl"
5466215,5426772,"PerfCase_pnzooaxgwtues",31370,"PerfCourtHouse_50EoOeJ2QM","PerfCourtroom_ydgbinryhzj"
5465837,5426771,"PerfCase_dnlkpzzprrvfb",30529,"PerfCourtHouse_nVLWcKes6p","PerfCourtroom_czqtgirqip"
5465776,5426770,"PerfCase_ujendwqmpnixy",30553,"PerfCourtHouse_jhil9dpRQR","PerfCourtroom_uxxokqzcech"
5465388,5426769,"PerfCase_nmbssbmxthkjt",31147,"PerfCourtHouse_w4XR1TpTCK","PerfCourtroom_qxpkoixriet"
5466321,5426768,"PerfCase_mnlodohnjervk",31090,"PerfCourtHouse_zCz8D9eTGk","PerfCourtroom_phuqhphqghx"
5466240,5426767,"PerfCase_nklkiopewsnig",30950,"PerfCourtHouse_xzgMZwG2cF","PerfCourtroom_ytfdngbexwa"
5465765,5426766,"PerfCase_woipjqdinrhic",30971,"PerfCourtHouse_vygihP3qlp","PerfCourtroom_ddxfeuivmlm"
5466674,5426765,"PerfCase_cuymvczrlkwbi",30767,"PerfCourtHouse_tEn8eBfiRc","PerfCourtroom_kowukjutyta"
5466729,5426764,"PerfCase_gmxballbhsish",30897,"PerfCourtHouse_dYO7I0FcEU","PerfCourtroom_ziokgretrys"
5465642,5426763,"PerfCase_tcnttirnxbujq",31232,"PerfCourtHouse_AeiZaJc0gN","PerfCourtroom_nyztyykwrqh"
5466040,5426762,"PerfCase_ejkvankdeqhtj",30449,"PerfCourtHouse_MMWjefn5Ic","PerfCourtroom_bjmzbsirhh"
5465883,5426761,"PerfCase_drlvdvqzjtiub",30865,"PerfCourtHouse_LJkRkUzp94","PerfCourtroom_vrjuanvfzxs"
5465762,5426760,"PerfCase_qaiepjkvuhvuw",30814,"PerfCourtHouse_PiZAQDvL82","PerfCourtroom_guibzyjysur"
5466473,5426759,"PerfCase_caolhawrgfibh",31172,"PerfCourtHouse_gs3z6xE8rI","PerfCourtroom_nhfatavwdcf"
5465782,5426758,"PerfCase_daoxeilxgvwnb",31267,"PerfCourtHouse_7lfdYK0acv","PerfCourtroom_vrvsnafjvit"
5465759,5426757,"PerfCase_yylsruwqwolhv",30919,"PerfCourtHouse_pNOWKqYTY6","PerfCourtroom_kageulxyize"
5465780,5426756,"PerfCase_ickmwaxwuaery",30854,"PerfCourtHouse_nrj6azD757","PerfCourtroom_dbnfnjymrcp"
5465898,5426755,"PerfCase_multntgtnpoyv",31120,"PerfCourtHouse_cvc46ifXX0","PerfCourtroom_gecnduftrxf"
5466153,5426754,"PerfCase_snlyiahximsqu",30505,"PerfCourtHouse_O5yFxEdrJH","PerfCourtroom_afdbhgiry"
5466350,5426753,"PerfCase_wytofretzpvda",30516,"PerfCourtHouse_Edw7Ekvje2","PerfCourtroom_xyelltini"
5466092,5426752,"PerfCase_agwdjuobciyql",30512,"PerfCourtHouse_wNbfCIPE0H","PerfCourtroom_guxkdoojf"
5466012,5426751,"PerfCase_yesesmkevxwhu",31165,"PerfCourtHouse_KehPzXw5Ku","PerfCourtroom_rqlaeeenojg"
5465774,5426750,"PerfCase_huxmopislaipj",30804,"PerfCourtHouse_w4XR1TpTCK","PerfCourtroom_zhxwldeyorx"
5465626,5426749,"PerfCase_jpvndvsagwppk",30929,"PerfCourtHouse_Dmt5Cf5Irs","PerfCourtroom_mxwudkrvcrq"
5467210,5426748,"PerfCase_dzywhfajvimwx",31223,"PerfCourtHouse_s5bElrySQD","PerfCourtroom_vqychaxdqzt"
5466285,5426747,"PerfCase_vcxxkzhvybins",31303,"PerfCourtHouse_EptzgEJZKB","PerfCourtroom_pwulkyvozuu"
5466852,5426746,"PerfCase_ikbetqdnhaxsm",30944,"PerfCourtHouse_A8AfwyQrrE","PerfCourtroom_ibwmfafnzjm"
5466497,5426745,"PerfCase_irlunsdgksghg",30536,"PerfCourtHouse_Wzn7ZAPjqf","PerfCourtroom_gddtwbldwbr"
5466616,5426744,"PerfCase_kegpzsgogxgxm",30775,"PerfCourtHouse_ANYppoSU9W","PerfCourtroom_pcqjlypigfc"
5466341,5426743,"PerfCase_cmwxxskyyieqn",30510,"PerfCourtHouse_suIUgVAqDl","PerfCourtroom_pehakkmide"
5466653,5426742,"PerfCase_nqyrxqushotme",31277,"PerfCourtHouse_zCz8D9eTGk","PerfCourtroom_iadgdmsvcll"
5466359,5426741,"PerfCase_sjmoudyvemkwc",31321,"PerfCourtHouse_ASt63vylKd","PerfCourtroom_nnahphpzwrv"
5466580,5426740,"PerfCase_oriotagfnjamz",30473,"PerfCourtHouse_vygihP3qlp","PerfCourtroom_ehikcmqeca"
5465888,5426739,"PerfCase_bsynvquhkvosn",30750,"PerfCourtHouse_tEn8eBfiRc","PerfCourtroom_aeqeetfijik"
5466415,5426738,"PerfCase_nnbizridhpbdw",30778,"PerfCourtHouse_qkwJv5mEzX","PerfCourtroom_hernxqqbyfk"
5465763,5426737,"PerfCase_jpkdqishspemn",30812,"PerfCourtHouse_eAyRvqnbsj","PerfCourtroom_renhaqrrtax"
5466180,5426736,"PerfCase_beslctrocaotd",30641,"PerfCourtHouse_YTNNkqt4hX","PerfCourtroom_bxjikkzrcil"
5466590,5426735,"PerfCase_kagvcalytxein",31312,"PerfCourtHouse_2izIpvuanC","PerfCourtroom_ubzcykhpagw"
5465859,5426734,"PerfCase_stygjjomsulkq",31250,"PerfCourtHouse_dj4HEK50UQ","PerfCourtroom_paetufwhknu"
5466035,5426733,"PerfCase_gdfuawrzbodzh",30855,"PerfCourtHouse_RbzcDOldyw","PerfCourtroom_zrnzhujxgob"
5466230,5426732,"PerfCase_ruwklgpzfnixa",30771,"PerfCourtHouse_Wzn7ZAPjqf","PerfCourtroom_jeepqonesqe"
5465853,5426731,"PerfCase_loewwkbiwpeer",30631,"PerfCourtHouse_8D8o39x4Yn","PerfCourtroom_dsorznsbxtg"
5465268,5426730,"PerfCase_keekypbzlqivj",30593,"PerfCourtHouse_ta6ISCNbbK","PerfCourtroom_ghvzpjalwff"
5465851,5426729,"PerfCase_hutrwwvgilxsu",30942,"PerfCourtHouse_rzdG9UdDyF","PerfCourtroom_hwczudpfyik"
5466560,5426728,"PerfCase_hewsuyjmjzhfc",30474,"PerfCourtHouse_7tq6oB2HQy","PerfCourtroom_swvpqbynns"
5466814,5426727,"PerfCase_pmyqiwdnncvsg",31272,"PerfCourtHouse_EptzgEJZKB","PerfCourtroom_vvzxvigiqbc"
5466324,5426726,"PerfCase_eccjhtoiwwqbq",30735,"PerfCourtHouse_JsX6xivXIi","PerfCourtroom_sjdmaldwwwc"
5466732,5426725,"PerfCase_bywgxyiccdpyk",30792,"PerfCourtHouse_b9p3bzyS4X","PerfCourtroom_ymhfnunfqka"
5466583,5426724,"PerfCase_hhpzccthdkwdc",31165,"PerfCourtHouse_KehPzXw5Ku","PerfCourtroom_rqlaeeenojg"
5466145,5426723,"PerfCase_znedqvlhvjiuh",31229,"PerfCourtHouse_aQhHLEsjYO","PerfCourtroom_gaeuqrypgsp"
5466143,5426722,"PerfCase_hbwubqnxcbojk",30990,"PerfCourtHouse_ASt63vylKd","PerfCourtroom_uqtmohyoqfg"
5466520,5426721,"PerfCase_mxvmggweewore",30652,"PerfCourtHouse_GgXUNlajWj","PerfCourtroom_xnunxfuweiv"
5465943,5426720,"PerfCase_vwekxblslteel",30955,"PerfCourtHouse_R4CGypkppU","PerfCourtroom_aqrseplhncq"
5465704,5426719,"PerfCase_ahcwgalxlhfts",30930,"PerfCourtHouse_lbzLJ70yd4","PerfCourtroom_ptnpjudipox"
5466196,5426718,"PerfCase_kroqcbhnefnxx",30993,"PerfCourtHouse_c88NXuyCot","PerfCourtroom_emfprdknosg"
5466095,5426717,"PerfCase_aybqmkpioplli",30928,"PerfCourtHouse_JfNxar5tnR","PerfCourtroom_ebpdsjfcpdx"
5465778,5426716,"PerfCase_rnfzldmpnkpdz",30975,"PerfCourtHouse_nVLWcKes6p","PerfCourtroom_wxvfuxckyam"
5465547,5426715,"PerfCase_ggiqkddxrmqxh",31063,"PerfCourtHouse_ToTZAr3gTY","PerfCourtroom_xhvnelwoqoq"
5465545,5426714,"PerfCase_bmzngodtxcrwc",31231,"PerfCourtHouse_JsX6xivXIi","PerfCourtroom_vhkrxvncpke"
5465719,5426713,"PerfCase_snkjtinafntpj",30944,"PerfCourtHouse_A8AfwyQrrE","PerfCourtroom_ibwmfafnzjm"
5465992,5426712,"PerfCase_midmhiyhzlvxq",30518,"PerfCourtHouse_Wzn7ZAPjqf","PerfCourtroom_hcijhpqug"
5465445,5426711,"PerfCase_wzfdughekbsqn",31196,"PerfCourtHouse_suIUgVAqDl","PerfCourtroom_yakqrtdjbun"
5465832,5426710,"PerfCase_rjnkwotctsqlz",30898,"PerfCourtHouse_ta6ISCNbbK","PerfCourtroom_tfrdnusommf"
5465989,5426709,"PerfCase_dlylfvputxzla",30893,"PerfCourtHouse_rzdG9UdDyF","PerfCourtroom_dgyrqllyunp"
5466045,5426708,"PerfCase_xbkxejfxdntbb",30973,"PerfCourtHouse_1vTzV2QzOz","PerfCourtroom_luvcefcmrat"
5466303,5426707,"PerfCase_vfvmsycgnrlbk",31207,"PerfCourtHouse_CZ1f6NfVmS","PerfCourtroom_rwzllrohjvh"
5465906,5426706,"PerfCase_jwtbnjmxdouha",31352,"PerfCourtHouse_3mirlaaNHA","PerfCourtroom_dvjlwfsvwbc"
5465984,5426705,"PerfCase_svvjkysiwxnne",31066,"PerfCourtHouse_dSCSp2Lcx8","PerfCourtroom_lxaauzwpcmc"
5466261,5426704,"PerfCase_yykfocdpuhrpj",31178,"PerfCourtHouse_QiXzHbnvzu","PerfCourtroom_hsibnteswgg"
5465885,5426703,"PerfCase_avxhgvpryvayp",30594,"PerfCourtHouse_pdZS98zh4T","PerfCourtroom_lwcbrkasnfy"
5466376,5426702,"PerfCase_dldbppiufjavw",31131,"PerfCourtHouse_M9fWJCWaX3","PerfCourtroom_osupsxgkdhj"
5465842,5426701,"PerfCase_jsyqreuxmfxit",30506,"PerfCourtHouse_0ozcp0Szf0","PerfCourtroom_lbyesobj"
5466393,5426700,"PerfCase_tjiwikdblijpd",30801,"PerfCourtHouse_m3IcHfMLau","PerfCourtroom_vcolccyzmph"
5465917,5426699,"PerfCase_oxylhzaazywry",31305,"PerfCourtHouse_dj4HEK50UQ","PerfCourtroom_yipzfmpsouc"
5465488,5426698,"PerfCase_aefsrsqmakmrf",30887,"PerfCourtHouse_EvS7rFO75e","PerfCourtroom_vgjzntgdlpp"
5465658,5426697,"PerfCase_gxeatlzazwxsg",30684,"PerfCourtHouse_vieWTyk1H2","PerfCourtroom_anbouodwhqc"
5466391,5426696,"PerfCase_debgegdiemqyx",30936,"PerfCourtHouse_myRQUK7wlG","PerfCourtroom_smkezwcbdus"
5466034,5426695,"PerfCase_tjlqtwgapyncu",30640,"PerfCourtHouse_cvc46ifXX0","PerfCourtroom_lzszyrcszne"
5466195,5426694,"PerfCase_wegaudjnssrae",30528,"PerfCourtHouse_jHHF2FDX5i","PerfCourtroom_ajokqltvia"
5466134,5426693,"PerfCase_csrknjuuulwtm",30501,"PerfCourtHouse_wDa3T3VIlK","PerfCourtroom_gmvezadni"
5466032,5426692,"PerfCase_zfawcpdfmzzro",30531,"PerfCourtHouse_ZTnDJMY6oJ","PerfCourtroom_pnydwdxjbnt"
5464846,5426691,"PerfCase_psgsfvbjxmvhj",31074,"PerfCourtHouse_w4XR1TpTCK","PerfCourtroom_ohuuednzgvi"
5465990,5426690,"PerfCase_uruxpojhfbykx",31214,"PerfCourtHouse_aQhHLEsjYO","PerfCourtroom_vccabkpjaqd"
5464807,5426689,"PerfCase_qtyklxtglveog",31119,"PerfCourtHouse_T04CHTuWye","PerfCourtroom_gobfygvlvpj"
5466664,5426688,"PerfCase_reubbdwzoseof",30846,"PerfCourtHouse_R4CGypkppU","PerfCourtroom_pxcljxlhuho"
5466900,5426687,"PerfCase_ilszjcuegipth",30872,"PerfCourtHouse_i6hrHY7q8J","PerfCourtroom_crttnckxsxp"
5466880,5426686,"PerfCase_qtzipnemmweuy",30480,"PerfCourtHouse_M9fWJCWaX3","PerfCourtroom_ojjaharlhm"
5466603,5426685,"PerfCase_hcgxiewxezyce",31197,"PerfCourtHouse_dj4HEK50UQ","PerfCourtroom_oqpgqdcdjxp"
5466406,5426684,"PerfCase_zaowoajqjcmgp",30632,"PerfCourtHouse_BlmUDIYbSc","PerfCourtroom_mvnzqyrtlvj"
5466974,5426683,"PerfCase_peoxfnwuzkxmb",30538,"PerfCourtHouse_myRQUK7wlG","PerfCourtroom_xcczgwmnyut"
5466699,5426682,"PerfCase_bfstppxanocdp",31263,"PerfCourtHouse_EptzgEJZKB","PerfCourtroom_xexeijqanub"
5466146,5426681,"PerfCase_ifpelaoqnomxr",30768,"PerfCourtHouse_b9p3bzyS4X","PerfCourtroom_ogxwwxwcuvn"
5466639,5426680,"PerfCase_gshigaqgcenyz",30475,"PerfCourtHouse_8D8o39x4Yn","PerfCourtroom_wrwedobjvl"
5466242,5426679,"PerfCase_qdmypjdpshmks",31311,"PerfCourtHouse_YpfNyUHY3C","PerfCourtroom_jwjjatxpiun"
5465767,5426678,"PerfCase_ocvsaacviiwtw",31214,"PerfCourtHouse_aQhHLEsjYO","PerfCourtroom_vccabkpjaqd"
5466105,5426677,"PerfCase_divmddhvnmfzo",31319,"PerfCourtHouse_dSCSp2Lcx8","PerfCourtroom_quhkzvwqwyh"
5465802,5426676,"PerfCase_wsrdpivjpyrqq",31264,"PerfCourtHouse_1vHodBFrIW","PerfCourtroom_jkwsdkktfka"
5466670,5426675,"PerfCase_yztsscndqbuuf",31217,"PerfCourtHouse_zILa3TNhFx","PerfCourtroom_wrudgvixjpc"
5466452,5426674,"PerfCase_dljarklsqvhzm",31059,"PerfCourtHouse_GcpvJwxA6u","PerfCourtroom_mrppwnzuuzo"
5466490,5426673,"PerfCase_gbnghkkrlquvn",30476,"PerfCourtHouse_EvS7rFO75e","PerfCourtroom_idvfnqkcej"
5465426,5426672,"PerfCase_pdxcytfdppvck",30504,"PerfCourtHouse_nrj6azD757","PerfCourtroom_xmkymbjgk"
5465348,5426671,"PerfCase_ejwkvvvtgjgcq",30575,"PerfCourtHouse_YxfbwOPICf","PerfCourtroom_sxxncjvvcbh"
5466014,5426670,"PerfCase_sqicqqddvqnjn",30615,"PerfCourtHouse_A8AfwyQrrE","PerfCourtroom_gktkdtridmy"
5464767,5426669,"PerfCase_nmwptaxnveenf",30522,"PerfCourtHouse_Y5l4WdNUPm","PerfCourtroom_hgzmjwxrjv"
5466284,5426668,"PerfCase_lpcgrybqvsytn",31123,"PerfCourtHouse_7M2nODZeRS","PerfCourtroom_tjypkukrwrh"
5465988,5426667,"PerfCase_ryhwgfyjxjkvu",30748,"PerfCourtHouse_goVPMp1aoy","PerfCourtroom_xhsfxsytfbj"
5466225,5426666,"PerfCase_povtnyjunvdhp",30787,"PerfCourtHouse_Wzn7ZAPjqf","PerfCourtroom_hqveeogeswc"
5466813,5426665,"PerfCase_whygksrhyildg",31043,"PerfCourtHouse_5oAbVHigJv","PerfCourtroom_zqfxmfhehpe"
5466812,5426664,"PerfCase_ldjitadrzuzpg",31126,"PerfCourtHouse_KehPzXw5Ku","PerfCourtroom_hhxxqcnosaz"
5466496,5426663,"PerfCase_hzyqtwzkhvsyf",31074,"PerfCourtHouse_w4XR1TpTCK","PerfCourtroom_ohuuednzgvi"
5466338,5426662,"PerfCase_cxgualnwhakui",30942,"PerfCourtHouse_rzdG9UdDyF","PerfCourtroom_hwczudpfyik"
5466578,5426661,"PerfCase_jiqtwiswjelak",30880,"PerfCourtHouse_APzSLpQEUw","PerfCourtroom_nggychczppv"
5466577,5426660,"PerfCase_fqihywpjceiis",30904,"PerfCourtHouse_VWhWxn5V8u","PerfCourtroom_kfomtdfvxuj"
5466318,5426659,"PerfCase_ezxwqzdmkmwpk",31322,"PerfCourtHouse_1vHodBFrIW","PerfCourtroom_xjsdblbjand"
5466535,5426658,"PerfCase_xuoxuspcqdhat",31111,"PerfCourtHouse_nppIPCj0Pn","PerfCourtroom_ghcoyvihjkj"
5466631,5426657,"PerfCase_fjcpzjleyqaal",30795,"PerfCourtHouse_i6hrHY7q8J","PerfCourtroom_ssbrmwutadk"
5465743,5426656,"PerfCase_dgrxpfpsujpbl",30962,"PerfCourtHouse_GcpvJwxA6u","PerfCourtroom_drsitzdnpwg"
5466118,5426655,"PerfCase_geuuttfqukicg",30654,"PerfCourtHouse_0ozcp0Szf0","PerfCourtroom_quvoxyovzqb"
5466295,5426654,"PerfCase_rbpellkhecmij",31228,"PerfCourtHouse_s5bElrySQD","PerfCourtroom_aeqnebvlmsv"
5466018,5426653,"PerfCase_ecirqgzrvihad",31095,"PerfCourtHouse_wDa3T3VIlK","PerfCourtroom_rgyxyuvsvcm"
5466251,5426652,"PerfCase_htkytvjandwmo",31132,"PerfCourtHouse_YxfbwOPICf","PerfCourtroom_ubzsoitknee"
5465446,5426651,"PerfCase_yoeuqanwtykum",30868,"PerfCourtHouse_goVPMp1aoy","PerfCourtroom_dszrfizlxmb"
5465544,5426650,"PerfCase_mhypjbslmhazj",30775,"PerfCourtHouse_ANYppoSU9W","PerfCourtroom_pcqjlypigfc"
5465246,5426649,"PerfCase_agvzxyflnfqxq",31216,"PerfCourtHouse_xzgMZwG2cF","PerfCourtroom_fmagxzhksxl"
5467075,5426648,"PerfCase_hlsucqibialto",31085,"PerfCourtHouse_PiZAQDvL82","PerfCourtroom_gkjkqmlobfm"
5467018,5426647,"PerfCase_yntxaegsvwyan",30806,"PerfCourtHouse_GcpvJwxA6u","PerfCourtroom_nhfqjxkoeyj"
